protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_APT_F7_1,DDA_APT_F7_2,DDA_APT_F7_3,DDA_APT_M8_1,DDA_APT_M8_2,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D5_2,DDA_FDU_D5_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_FDU_M8_1,DDA_FDU_M8_2,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D5_2,DDA_NVG_D5_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_F7_1,DDA_NVG_F7_2,DDA_NVG_F7_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_APT_F7_1,DIA_APT_F7_2,DIA_APT_F7_3,DIA_APT_M8_1,DIA_APT_M8_2,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D5_2,DIA_BGI_D5_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_F7_1,DIA_BGI_F7_2,DIA_BGI_F7_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D5_2,DIA_FDU_D5_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3,DIA_FDU_M8_1,DIA_FDU_M8_2,DIA_FDU_M8_3
ADP-ribosylation factor-like protein 3,6.85341360002452,6.65208700002452,5.91931630002452,7.53343800002452,6.87094700002452,6.59305600002452,7.22732730002452,6.48390870002452,6.54885530002452,7.10295300002452,6.77237800002452,6.65850700002452,6.75823600002452,6.14638330002452,6.48643350002452,7.67035300002452,7.09803300002452,7.35627900002452,7.21866500002452,7.43442900002452,6.92628860002452,7.01474760002452,6.98041400002453,6.70178400002452,6.27352300002452,6.48208200002452,6.26368000002452,6.91748140002452,6.84303800002452,6.78351970002453,6.75375940002452,6.86593700002452,6.90028140002452,6.79866930002452,6.67306400002452,6.54266360002452,7.14935300002452,6.96092650002453,7.04758450002452,7.67419240002452,7.69863800002452,7.99890850002453,7.54675400002452,7.85711500002452,7.76445800002452,7.39240650002452,7.60128200002453,7.79421950002453,6.07520960002452,6.10704600002453,6.50932550002452,6.52664950002453,6.65008200002452,6.83944370002453,6.37512640002452,7.13334270002452,7.03695960002452,6.53769970002453,6.74205880002452,6.84513950002452,6.68466570002452,6.74032260002452,6.78537370002452,7.26923130002452,7.12068650002452,7.31714530002452,7.09277100002452,7.29992440002452,7.36387160002452,7.02683100002452,7.18564900002452,7.21581900002452
ADP-sugar pyrophosphatase,6.97287277147642,6.76869591747508,6.03668244428008,7.66205259834961,6.99335738776065,6.71293187641246,7.34994320476065,6.60271745584005,6.66168749646521,7.22632923858369,6.88892799753719,6.77755125556952,6.87947652199131,6.26186984364722,6.60657086963703,7.80493407256159,7.22331909150792,7.4815791507525,7.34611085374456,7.56184562092376,7.04748606293644,7.13860418665868,7.09998205221138,6.82517435190113,6.41806475049849,6.62834334189934,6.40453447274116,7.06842438739902,6.99418261793753,6.93773298593639,6.90696617400632,7.01897785991937,7.05280552195117,6.95062001782352,6.82137880083478,6.6908911195996,7.27316055051904,7.08238648481497,7.16882221012123,7.80713659255574,7.83251636597475,8.1380466599727,7.6782120323207,7.99377841562179,7.89945697646691,7.52150158605416,7.73350594822067,7.926088773554,6.18982192777074,6.22378662528862,6.62931105946803,6.64673252493046,6.77291087006781,6.96317013159231,6.49392138369341,7.25915297950368,7.16221012412624,6.66141414166409,6.86688117310265,6.96933042262361,6.82058740149124,6.87660573251277,6.92367333077682,7.41288191228532,7.2643939676118,7.46295679364146,7.23754429556697,7.44634495542356,7.508843166838,7.16922121709276,7.32851337575767,7.36033691926241
ADP/ATP translocase 1,6.96788020002477,6.76362940002477,6.02622100002478,7.66084240002479,6.98909200002479,6.70704170002477,7.34717130002479,6.59675900002477,6.66236540002479,7.22349200002477,6.88679600002479,6.77121600002479,6.86452500002479,6.25743700002478,6.60050540002478,7.78824600002479,7.21310900002479,7.47196770002479,7.33400540002478,7.55292500002477,7.04096200002479,7.12791250002479,7.09268670002479,6.83029200002477,6.38263900002477,6.59175440002479,6.36743500002479,7.03202600002477,6.95785700002477,6.89344360002479,6.87040140002479,6.97863770002477,7.01271600002479,6.91159530002479,6.78190000002479,6.64886900002479,7.26712800002477,7.06347750002479,7.15322900002477,7.79089360002479,7.81247850002479,8.11978300002479,7.65742830002478,7.97769930002479,7.88237100002478,7.50795000002479,7.71462900002479,7.91178800002479,6.18852040002479,6.21819200002479,6.62071200002479,6.64194060002479,6.76812360002478,6.95453400002479,6.49143700002477,7.23759000002477,7.15327500002479,6.65770770002479,6.86301950002478,6.96465540002479,6.80034450002477,6.85471000002477,6.89523550002479,7.38662900002479,7.23757460002477,7.42888800002478,7.20970900002479,7.41244900002477,7.47203870002478,7.14698460002478,7.30197500002478,7.32682040002477
AFG3-like protein 2,6.81375800002411,6.60329300002411,5.85163550002411,7.51859430002411,6.84036730002411,6.55350900002411,7.19720840002411,6.44427100002411,6.48983570002411,7.07273000002411,6.72880300002411,6.60889000002411,6.71050830002411,6.07520250002411,6.44517850002411,7.65607900002411,7.06678500002411,7.31627200002411,7.18823860002411,7.39950230002411,6.88573400002411,6.97326040002411,6.93019530002411,6.64952330002411,6.27115800002411,6.48349700002411,6.24723050002411,6.92980400002411,6.85434250002411,6.79310800002411,6.76958500002411,6.87565140002411,6.90999270002411,6.80936150002411,6.67545370002411,6.53516530002411,7.10888530002411,6.90631630002411,6.99346350002411,7.63961650002411,7.66679050002411,7.98452950002411,7.50977750002411,7.83494660002411,7.74585340002411,7.35604800002411,7.56603800002411,7.75605730002411,5.98674060002411,6.02708670002411,6.44724560002411,6.46042200002411,6.59031060002411,6.78274300002411,6.30501130002411,7.07303520002411,6.98738800002411,6.47211650002411,6.68246130002411,6.78245600002411,6.58262100002411,6.64887000002411,6.69709900002411,7.19929200002411,7.04340000002411,7.24859760002411,7.02041700002411,7.23102900002411,7.30204340002411,6.94411400002411,7.11044450002411,7.14150400002411
Aflatoxin B1 aldehyde reductase member 2,6.92105166368694,6.71068349017766,5.96231734442953,7.62284921264725,6.94773076106692,6.66330350543449,7.30673899499525,6.55326874981039,6.60919711823239,7.18057143196395,6.8365485303923,6.71649256318365,6.81397634223392,6.19289712954794,6.54612116120871,7.74903652222255,7.16746798323099,7.42783010053205,7.29228513027107,7.50923000203274,6.99632574917712,7.07916507006728,7.03820076438812,6.76909100694753,6.34709130144349,6.55740773512157,6.32297538405619,7.00446996562244,6.92982814707399,6.86235217414911,6.84480884510655,6.95084849735195,6.98366074571288,6.88004952551931,6.74702156284786,6.60979209467555,7.22885544887895,7.02295099031071,7.11044088248439,7.75923130273726,7.77799587722978,8.0862525967241,7.62364832889689,7.9434955743002,7.8479238628048,7.47477379597668,7.68215702282236,7.87754978209652,6.11040238830507,6.14488115669388,6.56317226063501,6.58691190565641,6.71819349836074,6.90515916418662,6.43544044600562,7.19164723058464,7.11446964991191,6.59566316775251,6.80788783712622,6.90437227988728,6.73408696425535,6.79817957089886,6.84479239686936,7.34936929660702,7.19540892139763,7.39468367073138,7.17253169859044,7.37971342219714,7.44475293075505,7.09882398978603,7.25994399582918,7.28815208692395
AH receptor-interacting protein,6.68727640002371,6.48151060002371,5.74614500002371,7.37388400002371,6.7112950000237,6.43440900002371,7.06214950002371,6.32194800002371,6.37675200002371,6.94317630002371,6.60673140002371,6.49610230002371,6.58916800002371,5.9714847000237,6.31999250002371,7.50832560002371,6.93544150002371,7.19655800002371,7.05372860002371,7.2746224000237,6.76578300002371,6.85107470002371,6.81684700002371,6.54372900002371,6.14610600002371,6.35605960002371,6.13278700002371,6.78816750002371,6.71532960002371,6.65902140002372,6.62536430002371,6.7384815000237,6.77255770002371,6.6751580000237,6.54702300002371,6.42077900002371,6.98356100002371,6.78818800002371,6.87459900002371,7.50988340002371,7.53132060002371,7.83027940002371,7.37827870002371,7.68614050002371,7.59256650002371,7.22907540002371,7.43580700002371,7.62874600002371,5.89559460002371,5.92920880002371,6.33822600002371,6.35718400002371,6.48223000002371,6.66768400002371,6.20503230002371,6.95376600002371,6.86772540002371,6.37455370002371,6.57888800002371,6.67799760002371,6.5149410000237,6.57042100002371,6.61729100002371,7.10260600002371,6.95471600002371,7.15091500002371,6.93008570002371,7.1349015000237,7.19796600002371,6.86280200002371,7.02158300002371,7.04946230002371
"Alanine--tRNA ligase, cytoplasmic",7.16401109080997,6.95465245474578,6.20567144759118,7.86317988455186,7.18731129186327,6.90421656305306,7.54830918862344,6.79193436504938,6.85005145038769,7.42337856786189,7.0799662256681,6.96587496167956,7.06525324256156,6.43787325762749,6.78939346057935,8.00267400969836,7.41682805954363,7.68054564275183,7.54062707211267,7.76131677578766,7.24340914757753,7.33083885154394,7.2933014317264,7.01956581739126,6.60049226179966,6.81368064370392,6.58502068972093,7.25968787285326,7.18445222395832,7.12498671024534,7.09594571106801,7.20876404082164,7.24314150188496,7.1395136657086,7.00824475962327,6.87595926298907,7.47111710461957,7.27257564368683,7.36103650068764,8.00771402549886,8.03089263557356,8.33857624781378,7.87626466711976,8.19344920208107,8.09758173394629,7.72024202431865,7.93193542219498,8.1283382343193,6.36230385092063,6.39614813288786,6.81212391468108,6.83457773824904,6.96391433239058,7.15342040161493,6.68233246696458,7.44677907492396,7.35864537814825,6.84956994668839,7.05853539662394,7.1590089366079,7.0005463667892,7.05876328177635,7.10573084813357,7.60435752272521,7.4526727302763,7.65291903870772,7.42756879010766,7.63650800007437,7.70034231967662,7.35706491014856,7.51815532175225,7.54799971180577
Alcohol dehydrogenase [NADP(+)],7.03696936123729,6.82811687721417,6.08363053971134,7.73361360620295,7.06349919939663,6.78144459318259,7.42054678166823,6.66731751951372,6.72560766171578,7.29809184309985,6.9554064968867,6.83976025032336,6.9397720248165,6.31613648696196,6.66737086012303,7.87251666685449,7.29147757881555,7.55651036075356,7.41455950548992,7.63413436100067,7.12197679704932,7.20464592842757,7.16803974954199,6.89805614297028,6.47900146149671,6.69076222229316,6.46108288252375,7.13755278814046,7.06255699898387,6.99743909669975,6.97537021806699,7.0842069598671,7.11814512200518,7.01664665293117,6.88292759168422,6.75110018333542,7.34435904302766,7.1413570983752,7.22861985028363,7.87521870515776,7.89525032490098,8.2030478062216,7.74129537103161,8.05790229963997,7.96231993430754,7.59224318447875,7.80061772997118,7.99592792496947,6.24519261942446,6.28168612910342,6.69414585183273,6.71503465025192,6.84320801216593,7.03084910172426,6.562021875119,7.31823817997509,7.23473715214244,6.72965939811743,6.93885805308019,7.03818854776082,6.86960357911535,6.93008618083282,6.97777221616581,7.47838875713313,7.32602495937141,7.52570878719813,7.3014212787282,7.50870693292683,7.57317999538281,7.23128601836619,7.39347613834111,7.42072754419802
"Aldehyde dehydrogenase, mitochondrial",6.76070600002342,6.56159830002342,5.82934670002342,7.43623200002342,6.76756240002342,6.48398160002342,7.13453600002342,6.38336800002342,6.44560860002342,7.00322000002342,6.67168470002342,6.55679660002342,6.66194770002342,6.04910370002342,6.38185640002342,7.57632880002342,6.99805550002342,7.25044730002342,7.12283400002342,7.33322100002342,6.81217340002342,6.91185900002342,6.87512970002342,6.59104730002342,6.17552330002342,6.38288400002342,6.17186000002342,6.81749100002342,6.74225950002342,6.69433100002342,6.65184450002342,6.77026100002342,6.80536000002342,6.69968840002342,6.58019730002342,6.45073200002342,7.05973630002342,6.88300230002342,6.97291000002342,7.59404600002342,7.63019100002342,7.93267970002342,7.47518440002342,7.79486200002342,7.70155570002342,7.30056300002342,7.51750700002342,7.71722600002342,5.98712700002342,6.01932570002342,6.41814600002342,6.42708500002342,6.54665040002342,6.74478500002342,6.27384400002342,7.05499270002342,6.93636470002342,6.43558740002342,6.64132900002342,6.75183770002342,6.60506700002342,6.65139530002342,6.69648740002342,7.18017000002342,7.02913670002342,7.22346450002342,6.99879800002342,7.20741270002342,7.27018450002342,6.93440500002342,7.08995800002342,7.12425570002342
Aldose reductase,6.37534000002224,6.18016400002224,5.47861670002224,7.02783970002224,6.39426140002224,6.12734130002224,6.73669900002224,6.02628660002224,6.07806440002224,6.61383440002224,6.29294440002224,6.18003900002224,6.27863800002225,5.68516100002224,6.01712700002225,7.15464260002224,6.60462140002225,6.84789000002225,6.72250200002224,6.92254160002224,6.43442770002224,6.52135700002224,6.48342850002225,6.22260950002224,5.84360270002224,6.04241600002224,5.82404330002225,6.46526580002224,6.39434900002224,6.33788440002225,6.31472900002225,6.41707500002224,6.45001460002224,6.34817200002224,6.22536500002225,6.09750370002225,6.66597030002224,6.48602100002225,6.56685350002224,7.17047200002225,7.19628500002225,7.48761600002224,7.05140900002225,7.35396530002224,7.26547800002224,6.89991300002224,7.10068460002225,7.28451500002225,5.62125830002224,5.65173530002225,6.04440640002224,6.06387000002225,6.18506500002224,6.36492540002225,5.92108000002224,6.65081930002224,6.55603900002224,6.07176100002224,6.27090200002224,6.36496350002224,6.23137760002224,6.29036430002224,6.33567100002224,6.80844070002225,6.66481800002224,6.85441300002224,6.64176650002225,6.83975550002224,6.89887000002224,6.57113550002224,6.72544670002224,6.75449470002224
Alpha-actinin-4,7.15765518819646,6.95249527045309,6.21842040800562,7.84004157314342,7.17792074084462,6.900838843731,7.53121018317129,6.78981882908998,6.85135262968902,7.40871342571156,7.07490382769617,6.96366964492897,7.06257801933707,6.4543497930407,6.7944860929487,7.97843388200352,7.40501987322992,7.66527594000444,7.52619184531568,7.7425924119452,7.23516873791138,7.32143407552108,7.28559605475827,7.01705986251251,6.59933777942403,6.80725203120883,6.58319605055355,7.24380316202848,7.17057774532281,7.1112557989349,7.0837306502215,7.19317854784303,7.22730686278885,7.12732766785928,6.9981808014741,6.86814618135482,7.45479681952675,7.2627414902565,7.34942976112245,7.98117823386192,8.0046255814493,8.30438610254063,7.85247889279448,8.16283096365874,8.06904532992994,7.69886520029448,7.90664205181767,8.1001644231585,6.38306332098108,6.41795085844724,6.8202351334314,6.84119370449741,6.96472646969076,7.15162532869408,6.68959779078941,7.43923239760818,7.34819979521687,6.85680438426453,7.05889680544399,7.1612791435317,6.99993485723008,7.05588061316487,7.10050154947507,7.58617092926683,7.43935017390839,7.63352039622759,7.41301080067025,7.61721849354868,7.6795359997835,7.34597549577808,7.50404079237977,7.53196598519405
Alpha-endosulfine,6.9362006000244,6.7181616000244,5.9494650000244,7.6563907000244,6.9623623000244,6.6708400000244,7.33346650002441,6.5608240000244,6.6132627000244,7.2026515000244,6.84655300002441,6.7258186000244,6.8380327000244,6.1915730000244,6.5604215000244,7.8004630000244,7.2022986000244,7.46271560002441,7.3328514000244,7.5482063000244,7.0218290000244,7.1084250000244,7.0626240000244,6.7823935000244,6.35890800002439,6.57379800002441,6.3381433000244,7.0292754000244,6.9529643000244,6.8893070000244,6.8641650000244,6.9767585000244,7.0100746000244,6.9038315000244,6.77069800002441,6.63055100002441,7.2546177000244,7.0460990000244,7.1365027000244,7.8026266000244,7.8257527000244,8.1436080000244,7.6663065000244,7.9973536000244,7.8996730000244,7.50932840002441,7.72304870002441,7.9236836000244,6.1030855000244,6.1399240000244,6.5749270000244,6.5937634000244,6.7296686000244,6.9236570000244,6.4390583000244,7.2231290000244,7.1386280000244,6.6012096000244,6.8240160000244,6.9215230000244,6.7466598000244,6.8141930000244,6.8633550000244,7.3817425000244,7.2219490000244,7.4280300000244,7.2012324000244,7.4120345000244,7.4806314000244,7.1216035000244,7.2882867000244,7.3194227000244
Alpha-soluble NSF attachment protein,7.07945201611685,6.87508035571306,6.14554707286016,7.76136788939869,7.10465846797804,6.82777171905256,7.45328415491715,6.71813248913359,6.77100660564706,7.33298184436763,6.99727544445029,6.88671722375671,6.98481339951104,6.37323434921991,6.71592368582485,7.89924320474941,7.32831466946249,7.58280346910393,7.44835498463768,7.66255352020859,7.15635205277833,7.2436261627999,7.20461667179951,6.93435330359009,6.53797668797487,6.74545292880462,6.52308884421815,7.17997092668495,7.10688856029286,7.05052822837083,7.02139243858978,7.13084400894056,7.16481336234121,7.06392968076983,6.93558735306424,6.8068068803864,7.37634058441063,7.18451792253634,7.26954134348123,7.90199743407639,7.92481692092295,8.222870006724,7.77371920919056,8.08046624779489,7.98858222963009,7.62170172319205,7.82937134065784,8.01768833502905,6.29075561693345,6.32574270647451,6.73462973894039,6.75330937018127,6.87940859060835,7.06618702624378,6.60351221942824,7.35568108908143,7.26438640782212,6.76831529909207,6.97355796915721,7.07223260194533,6.91609815785924,6.97736668601705,7.02372208689138,7.50904376177082,7.36209472158928,7.55894596081004,7.33767393700651,7.54289799629716,7.60552033489554,7.26848361301017,7.42700850200355,7.45670025258744
Alpha/beta hydrolase domain-containing protein 14B,6.84366058088444,6.62906110520371,5.87663112052817,7.55396176123402,6.8789919269449,6.5975119504973,7.23450856937697,6.48348814768299,6.52992325860163,7.11070758188184,6.76054885919325,6.64279267065337,6.73485623146959,6.10377581707295,6.46924572691143,7.68035254079019,7.09760807190755,7.36116776993177,7.21889346083086,7.43864700702561,6.93122003066023,7.00666531809925,6.96456156002608,6.69503316361892,6.31238265916005,6.52448810831327,6.28360539317226,6.97186575238628,6.89688801699671,6.83057119396079,6.81313716923684,6.91814544791394,6.95164765534168,6.84770720364872,6.71260594238352,6.576532133812,7.1559597016435,6.94527438968358,7.03000590749667,7.68603656993344,7.70408318787667,8.01256746017204,7.54967196836151,7.86480236927822,7.77163886304245,7.40551365588607,7.61180810370025,7.80276562511689,6.02246798799665,6.05674340733503,6.47959059049169,6.5068923955173,6.64094948332448,6.82280503018333,6.35689295692166,7.10538909492472,7.0383572224852,6.52196721565171,6.73379443026485,6.824515681403,6.657197830623,6.72470848559592,6.77420077447215,7.27774687728466,7.12453579138729,7.32800878488113,7.10513469246163,7.31256930976242,7.38015410226983,7.0296552438542,7.19280299115635,7.21959361196123
